"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Bharat Hari Singhania","Promoters","Equity Shares","923325","0.37",,"38500","2454760","Buy","Equity Shares","961825","0.39","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Bharat Hari Singhania (HUF)","Promoter Group","Equity Shares","213745","0.09",,"211500","13483125","Buy","Equity Shares","425245","0.17","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Raghupati Singhania","Promoters","Equity Shares","1458990","0.59",,"185000","11793750","Buy","Equity Shares","1643990","0.67","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Raghupati Singhania (HUF)","Promoter Group","Equity Shares","75000","0.03",,"200000","12750000","Buy","Equity Shares","275000","0.11","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Bengal & Assam Company Limited","Promoters","Equity Shares","131158250","53.27",,"1155000","130003250","Sell","Equity Shares","130003250","52.8","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Sale","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Harsh Pati Singhania","Promoter Group","Equity Shares","296490","0.12",,"67500","4303125","Buy","Equity Shares","363990","0.15","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Vikrampati Singhania","Promoter Group","Equity Shares","296530","0.12",,"67500","4303125","Buy","Equity Shares","364030","0.15","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Anshuman Singhania","Promoter Group","Equity Shares","138375","0.06",,"106500","6789375","Buy","Equity Shares","244875","0.1","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Shrivats Singhania","Promoter Group","Equity Shares","100875","0.04",,"106500","6789375","Buy","Equity Shares","207375","0.08","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
"JKTYRE","JK Tyre & Industries Limited","7(2)","Vinita Singhania","Promoter Group","Equity Shares","1231485","0.5",,"172000","10965000","Buy","Equity Shares","1403485","0.57","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE","-","01-Jul-2020 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1074659_273048_01072020042517_WEB.xml"
