"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","27818","0.01",,"1820","760517","Sell","Equity Shares","25998","0.01","30-Jun-2020","30-Jun-2020","02-Jul-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","03-Jul-2020 20:23","https://archives.nseindia.com/corporate/xbrl/IT_1074882_273930_03072020082355_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Godrej Seeds & Genetics Limited","Promoter Group","Equity Shares","6662264","1.98",,"87498","36643033","Buy","Equity Shares","6749762","2.01","30-Jun-2020","30-Jun-2020","01-Jul-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","02-Jul-2020 21:53","https://archives.nseindia.com/corporate/xbrl/IT_1074823_273640_02072020095348_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Godrej Seeds & Genetics Limited","Promoter Group","Equity Shares","6604764","1.96",,"57500","23867603","Buy","Equity Shares","6662264","1.98","29-Jun-2020","29-Jun-2020","01-Jul-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","02-Jul-2020 21:53","https://archives.nseindia.com/corporate/xbrl/IT_1074823_273640_02072020095348_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","17345","0.01",,"12186","12186","Buy","Equity Shares","29531","0.01","26-Jun-2020","26-Jun-2020","30-Jun-2020","ESOP","-","-","0","0","0","0","NA","-","02-Jul-2020 15:42","https://archives.nseindia.com/corporate/xbrl/IT_1074770_273474_02072020034230_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","29531","0.01",,"1000","422802","Sell","Equity Shares","28531","0.01","26-Jun-2020","26-Jun-2020","30-Jun-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","02-Jul-2020 15:42","https://archives.nseindia.com/corporate/xbrl/IT_1074770_273474_02072020034230_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","28531","0.01",,"713","298071","Sell","Equity Shares","27818","0.01","29-Jun-2020","29-Jun-2020","30-Jun-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","02-Jul-2020 15:42","https://archives.nseindia.com/corporate/xbrl/IT_1074770_273474_02072020034230_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Godrej Seeds & Genetics Limited","Promoter Group","Equity Shares","6490827","1.93",,"113937","48235224","Buy","Equity Shares","6604764","1.96","26-Jun-2020","26-Jun-2020","29-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","01-Jul-2020 21:58","https://archives.nseindia.com/corporate/xbrl/IT_1074736_273320_01072020095801_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Godrej Seeds & Genetics Limited","Promoter Group","Equity Shares","6430628","1.91",,"60199","24929692","Buy","Equity Shares","6490827","1.93","25-Jun-2020","25-Jun-2020","29-Jun-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","01-Jul-2020 21:58","https://archives.nseindia.com/corporate/xbrl/IT_1074736_273320_01072020095801_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","18345","0.01",,"1000","417822","Sell","Equity Shares","17345","0.01","25-Jun-2020","25-Jun-2020","26-Jun-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","30-Jun-2020 17:39","https://archives.nseindia.com/corporate/xbrl/IT_1074574_272187_30062020053950_WEB.xml"
"GODREJIND","Godrej Industries Limited","7(2)","Nitin S. Nabar","Director","Equity Shares","19845","0.01",,"1500","628524","Sell","Equity Shares","18345","0.01","24-Jun-2020","24-Jun-2020","26-Jun-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","30-Jun-2020 17:39","https://archives.nseindia.com/corporate/xbrl/IT_1074574_272187_30062020053950_WEB.xml"
